Run Number,Scan,Charge,Energy,Yield,Yield Error
2669,Scan 9,1941.3026767627002,351.2748181,71.75697106249234,0.1922584437282714
2670,Scan 9,1550.9289143972996,350.2815181,85.05096447393286,0.2341766964420662
2671,Scan 9,1268.5365912823,348.2949181,113.43779989392243,0.2990387012678569
2672,Scan 9,1112.3268584749999,347.3016181,125.68248166880174,0.336140747719976
2686,Scan 10,7325.864478483901,332.3723191,1.9148593372427656,0.01616735588049736
2687,Scan 10,5214.0530146774,334.3589191,2.798974225792936,0.023169236804432013
2688,Scan 10,3417.099791112,336.3455191,4.3370111808110945,0.03562594884261474
2689,Scan 10,2194.9886565826,338.3321191,7.757215486712131,0.05944793696644457
2690,Scan 10,3097.0540273905003,339.3254191,11.362733645835378,0.06057131781361745
2691,Scan 10,2373.9619893205995,340.3187191,17.684781891564764,0.08631036903287999
2692,Scan 10,1788.4103673451002,341.3120191,31.96469951405117,0.13369086205885763
2693,Scan 10,1460.99983463688,342.3053191,64.32991830102395,0.20983668494294194
2694,Scan 10,956.8076267912999,343.2986191,90.6295033316184,0.30776730794678286
2695,Scan 10,701.1645089854001,344.2919191,110.95541631531715,0.39779955324107363
2698,Scan 10,2363.2819780543005,347.2718191,115.28713142572776,0.22086792191312818
2699,Scan 10,1398.8541931685004,346.2785191,123.84778974539744,0.2975485962046397
2700,Scan 10,2407.2394340154997,345.2852191,128.40102053513047,0.23095352393725957
2701,Scan 10,883.7061774068,348.2651191,103.30922464285753,0.34191299372346434
2702,Scan 10,1407.0572329483,349.2584191,90.70277811840035,0.25389515479228075
2703,Scan 10,1432.7794132062998,350.2517191,80.1100287609125,0.2364578723332021
2704,Scan 10,1533.9493028810002,351.2450191,61.47074080147419,0.20018370378947525
2705,Scan 10,1345.7721904127002,352.2383191,58.151001007088034,0.20787048182563944
2706,Scan 10,1477.3627586591,353.2316191,48.49790586641756,0.18118319740730493
2707,Scan 10,1730.8113367242997,354.2249191,39.587792468287006,0.151236207049006
2708,Scan 10,1659.5527343868002,356.2115191,25.31404946015323,0.12350521144764325
2709,Scan 10,1979.6110067065001,358.1981191,17.092246853230684,0.09292009567639886
2710,Scan 10,3034.2308728248004,360.1847191,11.101001015338655,0.06048626386982337
2711,Scan 10,2653.7406811304,362.1713191,7.494703661673524,0.053143235487865106
2713,Scan 11,3694.9159889217,332.2988149,2.012224370538336,0.0233365105777041
2714,Scan 11,2665.261908395,334.2854149,2.833867837231936,0.032607676212521156
2715,Scan 11,1693.3463853156002,336.2720149,4.597996055336824,0.05210883871073877
2716,Scan 11,1132.6930059539,338.2586149,7.371812093929218,0.0806735222449183
