Run Number,Scan,Charge,Energy,Yield,Yield Error
2360,Scan 6,3135.7648536322,336.3375727,21.14093469834382,0.08210892161157406
2361,Scan 6,3322.980073486,334.3509727,12.222763634387805,0.060648608105298915
2362,Scan 6,11600.613793266799,332.3643727,7.917081081805111,0.02612414358565812
2364,Scan 7,8513.156247281298,332.6554096,7.89989024593287,0.0304624778665686
2365,Scan 7,6708.3419852509,334.6420096,12.279636336536448,0.042784371383256456
2366,Scan 7,2910.3913416114997,336.4349161,21.023289591743005,0.08499133314448529
2367,Scan 7,2608.4630940481,338.4215161,45.56437860715554,0.13216619215499828
2368,Scan 7,1450.9938747374001,339.4148161,79.17331837172014,0.2335912842432769
2369,Scan 7,2435.8392613766,340.4081161,154.24909432967291,0.2516442424204491
2370,Scan 7,1691.1520663813,341.4014161,253.6312425870817,0.387266601553293
2371,Scan 7,2349.7816803397,342.3947161,315.064163702635,0.36617251864053557
2372,Scan 7,2940.6640548566,343.3880161,341.71431392866185,0.34088577529520386
2373,Scan 7,15634.27541403221,344.3813161,335.0767375696946,0.1463973650359243
2374,Scan 7,2036.5263910578005,345.3746161,317.03050981070027,0.3945531439259315
2375,Scan 7,1870.0514722192004,346.3679161,280.8532320111651,0.3875367856738365
2376,Scan 7,815.6665478079999,347.3612161,248.45937417026965,0.5519139455759728
2377,Scan 7,1839.111162598,348.3545161,210.4619926580293,0.3382850839514865
2378,Scan 7,1204.2614682408005,349.3478161,178.01698854748497,0.384476968848387
2379,Scan 7,2349.2129543752003,350.3411161,151.28130437818078,0.2537648328610187
2380,Scan 7,1325.8357544185997,351.3344161,128.64791089813076,0.3114988916586251
2381,Scan 7,1429.9796800909003,352.3277161,104.19518687882938,0.26993481145835374
2382,Scan 7,1269.8355430847,354.3143161,73.04882943713032,0.23984622701775038
2383,Scan 7,1449.3093393615998,356.3009161,51.98200132566959,0.1893851632233566
2384,Scan 7,2082.3044385099,358.2875161,39.59555503757238,0.13789582108978413
2385,Scan 7,2308.2149465187,360.2741161,29.77105754541707,0.11356879207885048
2386,Scan 7,3363.6052270173996,362.2607161,24.15503440992236,0.08474250953458974
2388,Scan 8,5876.6167356575,332.4488032,7.469604021247906,0.03565209917973042
2389,Scan 8,6727.133483335,334.4354032,11.696661021358482,0.04169806762275262
2390,Scan 8,4342.6211077934,336.4418692,20.427524713311996,0.06858543584200616
2391,Scan 8,3184.4374602168,338.4185362,43.319739113547634,0.11663437169812811
2392,Scan 8,2824.0990349397002,339.4217692,76.2140411285526,0.1642772914768692
2393,Scan 8,1549.7960301101998,340.4190424,149.52419253746731,0.3106121651186522
2394,Scan 8,1689.2258264219001,341.3994295,238.46900378812342,0.37572674693126124
2395,Scan 8,3749.442629321999,342.3937228,310.4981500171715,0.2877704209468561
